station_name,hour_of_day,day_of_week,day_name,num_trains,crowd_score,crowd_level,transfer_congestion_risk,peak_slot
Nalbari,14,5,Sat,2,8.5,Low,Low,No
Nalbari,15,5,Sat,2,9.0,Low,Low,No
Nalbari,16,5,Sat,2,9.6,Low,Low,No
Nalbari,17,5,Sat,2,10.4,Low,Low,Yes
Nalbari,18,5,Sat,2,10.9,Low,Low,Yes
Nalbari,19,5,Sat,2,10.9,Low,Low,Yes
Nalbari,20,5,Sat,2,10.7,Low,Low,Yes
Nalbari,21,5,Sat,2,10.0,Low,Low,No
Nalbari,22,5,Sat,2,8.7,Low,Low,No
Nalbari,23,5,Sat,2,7.1,Low,Low,No
Nalbari,0,6,Sun,2,6.2,Low,Low,No
Nalbari,1,6,Sun,2,5.7,Low,Low,No
Nalbari,2,6,Sun,2,5.4,Low,Low,No
Nalbari,3,6,Sun,2,5.7,Low,Low,No
Nalbari,4,6,Sun,2,6.2,Low,Low,No
Nalbari,5,6,Sun,2,7.9,Low,Low,No
Nalbari,6,6,Sun,2,9.6,Low,Low,No
Nalbari,7,6,Sun,2,10.8,Low,Low,Yes
Nalbari,8,6,Sun,2,10.2,Low,Low,Yes
Nalbari,9,6,Sun,2,9.1,Low,Low,Yes
Nalbari,10,6,Sun,2,8.5,Low,Low,No
Nalbari,11,6,Sun,2,8.8,Low,Low,No
Nalbari,12,6,Sun,2,9.3,Low,Low,No
Nalbari,13,6,Sun,2,9.1,Low,Low,No
Nalbari,14,6,Sun,2,8.8,Low,Low,No
Nalbari,15,6,Sun,2,9.3,Low,Low,No
Nalbari,16,6,Sun,2,10.0,Low,Low,No
Nalbari,17,6,Sun,2,10.8,Low,Low,Yes
Nalbari,18,6,Sun,2,11.3,Low,Low,Yes
Nalbari,19,6,Sun,2,11.3,Low,Low,Yes
Nalbari,20,6,Sun,2,11.1,Low,Low,Yes
Nalbari,21,6,Sun,2,10.4,Low,Low,No
Nalbari,22,6,Sun,2,9.1,Low,Low,No
Nalbari,23,6,Sun,2,7.4,Low,Low,No
Chandrapur,0,0,Mon,4,7.6,Low,Low,No
Chandrapur,1,0,Mon,4,6.9,Low,Low,No
Chandrapur,2,0,Mon,4,6.7,Low,Low,No
Chandrapur,3,0,Mon,4,6.9,Low,Low,No
Chandrapur,4,0,Mon,4,7.6,Low,Low,No
Chandrapur,5,0,Mon,4,9.7,Low,Low,No
Chandrapur,6,0,Mon,4,11.8,Low,Low,No
Chandrapur,7,0,Mon,4,13.2,Low,Low,Yes
Chandrapur,8,0,Mon,4,12.5,Low,Low,Yes
Chandrapur,9,0,Mon,4,11.1,Low,Low,Yes
Chandrapur,10,0,Mon,4,10.4,Low,Low,No
Chandrapur,11,0,Mon,4,10.8,Low,Low,No
Chandrapur,12,0,Mon,4,11.4,Low,Low,No
Chandrapur,13,0,Mon,4,11.1,Low,Low,No
Chandrapur,14,0,Mon,4,10.8,Low,Low,No
Chandrapur,15,0,Mon,4,11.4,Low,Low,No
Chandrapur,16,0,Mon,4,12.2,Low,Low,No
Chandrapur,17,0,Mon,4,13.2,Low,Low,Yes
Chandrapur,18,0,Mon,4,13.9,Low,Low,Yes
Chandrapur,19,0,Mon,4,13.9,Low,Low,Yes
Chandrapur,20,0,Mon,4,13.6,Low,Low,Yes
Chandrapur,21,0,Mon,4,12.8,Low,Low,No
Chandrapur,22,0,Mon,4,11.1,Low,Low,No
Chandrapur,23,0,Mon,4,9.0,Low,Low,No
Chandrapur,0,1,Tue,4,6.2,Low,Low,No
Chandrapur,1,1,Tue,4,5.7,Low,Low,No
Chandrapur,2,1,Tue,4,5.4,Low,Low,No
Chandrapur,3,1,Tue,4,5.7,Low,Low,No
Chandrapur,4,1,Tue,4,6.2,Low,Low,No
Chandrapur,5,1,Tue,4,7.9,Low,Low,No
Chandrapur,6,1,Tue,4,9.6,Low,Low,No
Chandrapur,7,1,Tue,4,10.8,Low,Low,Yes
Chandrapur,8,1,Tue,4,10.2,Low,Low,Yes
Chandrapur,9,1,Tue,4,9.1,Low,Low,Yes
Chandrapur,10,1,Tue,4,8.5,Low,Low,No
Chandrapur,11,1,Tue,4,8.8,Low,Low,No
Chandrapur,12,1,Tue,4,9.3,Low,Low,No
Chandrapur,13,1,Tue,4,9.1,Low,Low,No
Chandrapur,14,1,Tue,4,8.8,Low,Low,No
Chandrapur,15,1,Tue,4,9.3,Low,Low,No
Chandrapur,16,1,Tue,4,10.0,Low,Low,No
Chandrapur,17,1,Tue,4,10.8,Low,Low,Yes
Chandrapur,18,1,Tue,4,11.3,Low,Low,Yes
Chandrapur,19,1,Tue,4,11.3,Low,Low,Yes
Chandrapur,20,1,Tue,4,11.1,Low,Low,Yes
Chandrapur,21,1,Tue,4,10.4,Low,Low,No
Chandrapur,22,1,Tue,4,9.1,Low,Low,No
Chandrapur,23,1,Tue,4,7.4,Low,Low,No
Chandrapur,0,2,Wed,4,5.9,Low,Low,No
Chandrapur,1,2,Wed,4,5.4,Low,Low,No
Chandrapur,2,2,Wed,4,5.1,Low,Low,No
Chandrapur,3,2,Wed,4,5.4,Low,Low,No
Chandrapur,4,2,Wed,4,5.9,Low,Low,No
Chandrapur,5,2,Wed,4,7.5,Low,Low,No
Chandrapur,6,2,Wed,4,9.1,Low,Low,No
Chandrapur,7,2,Wed,4,10.2,Low,Low,Yes
Chandrapur,8,2,Wed,4,9.6,Low,Low,Yes
Chandrapur,9,2,Wed,4,8.6,Low,Low,Yes
Chandrapur,10,2,Wed,4,8.0,Low,Low,No
Chandrapur,11,2,Wed,4,8.4,Low,Low,No
Chandrapur,12,2,Wed,4,8.8,Low,Low,No
Chandrapur,13,2,Wed,4,8.6,Low,Low,No
Chandrapur,14,2,Wed,4,8.4,Low,Low,No
Chandrapur,15,2,Wed,4,8.8,Low,Low,No
Chandrapur,16,2,Wed,4,9.4,Low,Low,No
Chandrapur,17,2,Wed,4,10.2,Low,Low,Yes
Chandrapur,18,2,Wed,4,10.7,Low,Low,Yes
Chandrapur,19,2,Wed,4,10.7,Low,Low,Yes
Chandrapur,20,2,Wed,4,10.5,Low,Low,Yes
Chandrapur,21,2,Wed,4,9.9,Low,Low,No
Chandrapur,22,2,Wed,4,8.6,Low,Low,No
Chandrapur,23,2,Wed,4,7.0,Low,Low,No
Chandrapur,0,3,Thu,4,6.1,Low,Low,No
Chandrapur,1,3,Thu,4,5.5,Low,Low,No
Chandrapur,2,3,Thu,4,5.3,Low,Low,No
Chandrapur,3,3,Thu,4,5.5,Low,Low,No
Chandrapur,4,3,Thu,4,6.1,Low,Low,No
Chandrapur,5,3,Thu,4,7.8,Low,Low,No
Chandrapur,6,3,Thu,4,9.4,Low,Low,No
Chandrapur,7,3,Thu,4,10.5,Low,Low,Yes
Chandrapur,8,3,Thu,4,10.0,Low,Low,Yes
Chandrapur,9,3,Thu,4,8.9,Low,Low,Yes
Chandrapur,10,3,Thu,4,8.3,Low,Low,No
Chandrapur,11,3,Thu,4,8.6,Low,Low,No
Chandrapur,12,3,Thu,4,9.1,Low,Low,No
Chandrapur,13,3,Thu,4,8.9,Low,Low,No
Chandrapur,14,3,Thu,4,8.6,Low,Low,No
Chandrapur,15,3,Thu,4,9.1,Low,Low,No
Chandrapur,16,3,Thu,4,9.8,Low,Low,No
Chandrapur,17,3,Thu,4,10.5,Low,Low,Yes
Chandrapur,18,3,Thu,4,11.1,Low,Low,Yes
Chandrapur,19,3,Thu,4,11.1,Low,Low,Yes
Chandrapur,20,3,Thu,4,10.9,Low,Low,Yes
Chandrapur,21,3,Thu,4,10.2,Low,Low,No
Chandrapur,22,3,Thu,4,8.9,Low,Low,No
Chandrapur,23,3,Thu,4,7.2,Low,Low,No
Chandrapur,0,4,Fri,4,7.3,Low,Low,No
Chandrapur,1,4,Fri,4,6.6,Low,Low,No
Chandrapur,2,4,Fri,4,6.4,Low,Low,No
Chandrapur,3,4,Fri,4,6.6,Low,Low,No
Chandrapur,4,4,Fri,4,7.3,Low,Low,No
Chandrapur,5,4,Fri,4,9.3,Low,Low,No
Chandrapur,6,4,Fri,4,11.2,Low,Low,No
Chandrapur,7,4,Fri,4,12.6,Low,Low,Yes
Chandrapur,8,4,Fri,4,11.9,Low,Low,Yes
Chandrapur,9,4,Fri,4,10.6,Low,Low,Yes
Chandrapur,10,4,Fri,4,9.9,Low,Low,No
Chandrapur,11,4,Fri,4,10.3,Low,Low,No
Chandrapur,12,4,Fri,4,10.8,Low,Low,No
Chandrapur,13,4,Fri,4,10.6,Low,Low,No
Chandrapur,14,4,Fri,4,10.3,Low,Low,No
Chandrapur,15,4,Fri,4,10.8,Low,Low,No
Chandrapur,16,4,Fri,4,11.6,Low,Low,No
Chandrapur,17,4,Fri,4,12.6,Low,Low,Yes
Chandrapur,18,4,Fri,4,13.2,Low,Low,Yes
Chandrapur,19,4,Fri,4,13.2,Low,Low,Yes
Chandrapur,20,4,Fri,4,13.0,Low,Low,Yes
Chandrapur,21,4,Fri,4,12.2,Low,Low,No
Chandrapur,22,4,Fri,4,10.6,Low,Low,No
Chandrapur,23,4,Fri,4,8.6,Low,Low,No
Chandrapur,0,5,Sat,4,9.0,Low,Low,No
Chandrapur,1,5,Sat,4,8.2,Low,Low,No
Chandrapur,2,5,Sat,4,7.9,Low,Low,No
Chandrapur,3,5,Sat,4,8.2,Low,Low,No
Chandrapur,4,5,Sat,4,9.0,Low,Low,No
Chandrapur,5,5,Sat,4,11.5,Low,Low,No
Chandrapur,6,5,Sat,4,13.9,Low,Low,No
Chandrapur,7,5,Sat,4,15.6,Low,Low,Yes
Chandrapur,8,5,Sat,4,14.7,Low,Low,Yes
Chandrapur,9,5,Sat,4,13.1,Low,Low,Yes
Chandrapur,10,5,Sat,4,12.3,Low,Low,No
Chandrapur,11,5,Sat,4,12.8,Low,Low,No
Chandrapur,12,5,Sat,4,13.4,Low,Low,No
Chandrapur,13,5,Sat,4,13.1,Low,Low,No
Chandrapur,14,5,Sat,4,12.8,Low,Low,No
Chandrapur,15,5,Sat,4,13.4,Low,Low,No
Chandrapur,16,5,Sat,4,14.4,Low,Low,No
Chandrapur,17,5,Sat,4,15.6,Low,Low,Yes
Chandrapur,18,5,Sat,4,16.4,Low,Low,Yes
Chandrapur,19,5,Sat,4,16.4,Low,Low,Yes
Chandrapur,20,5,Sat,4,16.1,Low,Low,Yes
Chandrapur,21,5,Sat,4,15.1,Low,Low,No
Chandrapur,22,5,Sat,4,13.1,Low,Low,No
Chandrapur,23,5,Sat,4,10.6,Low,Low,No
Chandrapur,0,6,Sun,4,9.4,Low,Low,No
Chandrapur,1,6,Sun,4,8.5,Low,Low,No
Chandrapur,2,6,Sun,4,8.2,Low,Low,No
Chandrapur,3,6,Sun,4,8.5,Low,Low,No
Chandrapur,4,6,Sun,4,9.4,Low,Low,No
Chandrapur,5,6,Sun,4,11.9,Low,Low,No
Chandrapur,6,6,Sun,4,14.5,Low,Low,No
Chandrapur,7,6,Sun,4,16.2,Low,Low,Yes
Chandrapur,8,6,Sun,4,15.3,Low,Low,Yes
Chandrapur,9,6,Sun,4,13.6,Low,Low,Yes
Chandrapur,10,6,Sun,4,12.8,Low,Low,No
Chandrapur,11,6,Sun,4,13.3,Low,Low,No
Chandrapur,12,6,Sun,4,13.9,Low,Low,No
Chandrapur,13,6,Sun,4,13.6,Low,Low,No
Chandrapur,14,6,Sun,4,13.3,Low,Low,No
Chandrapur,15,6,Sun,4,13.9,Low,Low,No
Chandrapur,16,6,Sun,4,15.0,Low,Low,No
Chandrapur,17,6,Sun,4,16.2,Low,Low,Yes
Chandrapur,18,6,Sun,4,17.0,Low,Low,Yes
Chandrapur,19,6,Sun,4,17.0,Low,Low,Yes
Chandrapur,20,6,Sun,4,16.7,Low,Low,Yes
Chandrapur,21,6,Sun,4,15.6,Low,Low,No
Chandrapur,22,6,Sun,4,13.6,Low,Low,No
Chandrapur,23,6,Sun,4,11.1,Low,Low,No
Duliajan,0,0,Mon,2,5.1,Low,Low,No
Duliajan,1,0,Mon,2,4.6,Low,Low,No
Duliajan,2,0,Mon,2,4.4,Low,Low,No
Duliajan,3,0,Mon,2,4.6,Low,Low,No
Duliajan,4,0,Mon,2,5.1,Low,Low,No
Duliajan,5,0,Mon,2,6.5,Low,Low,No
Duliajan,6,0,Mon,2,7.9,Low,Low,No
Duliajan,7,0,Mon,2,8.8,Low,Low,Yes
Duliajan,8,0,Mon,2,8.3,Low,Low,Yes
Duliajan,9,0,Mon,2,7.4,Low,Low,Yes
Duliajan,10,0,Mon,2,6.9,Low,Low,No
Duliajan,11,0,Mon,2,7.2,Low,Low,No
Duliajan,12,0,Mon,2,7.6,Low,Low,No
Duliajan,13,0,Mon,2,7.4,Low,Low,No
Duliajan,14,0,Mon,2,7.2,Low,Low,No
Duliajan,15,0,Mon,2,7.6,Low,Low,No
Duliajan,16,0,Mon,2,8.1,Low,Low,No
Duliajan,17,0,Mon,2,8.8,Low,Low,Yes
Duliajan,18,0,Mon,2,9.2,Low,Low,Yes
Duliajan,19,0,Mon,2,9.2,Low,Low,Yes
Duliajan,20,0,Mon,2,9.1,Low,Low,Yes
Duliajan,21,0,Mon,2,8.5,Low,Low,No
Duliajan,22,0,Mon,2,7.4,Low,Low,No
Duliajan,23,0,Mon,2,6.0,Low,Low,No
Duliajan,0,1,Tue,2,4.2,Low,Low,No
Duliajan,1,1,Tue,2,3.8,Low,Low,No
Duliajan,2,1,Tue,2,3.6,Low,Low,No
Duliajan,3,1,Tue,2,3.8,Low,Low,No
Duliajan,4,1,Tue,2,4.2,Low,Low,No
Duliajan,5,1,Tue,2,5.3,Low,Low,No
Duliajan,6,1,Tue,2,6.4,Low,Low,No
Duliajan,7,1,Tue,2,7.2,Low,Low,Yes
Duliajan,8,1,Tue,2,6.8,Low,Low,Yes
Duliajan,9,1,Tue,2,6.0,Low,Low,Yes
Duliajan,10,1,Tue,2,5.7,Low,Low,No
Duliajan,11,1,Tue,2,5.9,Low,Low,No
Duliajan,12,1,Tue,2,6.2,Low,Low,No
Duliajan,13,1,Tue,2,6.0,Low,Low,No
Duliajan,14,1,Tue,2,5.9,Low,Low,No
Duliajan,15,1,Tue,2,6.2,Low,Low,No
Duliajan,16,1,Tue,2,6.7,Low,Low,No
Duliajan,17,1,Tue,2,7.2,Low,Low,Yes
Duliajan,18,1,Tue,2,7.6,Low,Low,Yes
Duliajan,19,1,Tue,2,7.6,Low,Low,Yes
Duliajan,20,1,Tue,2,7.4,Low,Low,Yes
Duliajan,21,1,Tue,2,7.0,Low,Low,No
Duliajan,22,1,Tue,2,6.0,Low,Low,No
Duliajan,23,1,Tue,2,4.9,Low,Low,No
Duliajan,0,2,Wed,2,3.9,Low,Low,No
Duliajan,1,2,Wed,2,3.6,Low,Low,No
Duliajan,2,2,Wed,2,3.4,Low,Low,No
Duliajan,3,2,Wed,2,3.6,Low,Low,No
Duliajan,4,2,Wed,2,3.9,Low,Low,No
Duliajan,5,2,Wed,2,5.0,Low,Low,No
Duliajan,6,2,Wed,2,6.1,Low,Low,No
Duliajan,7,2,Wed,2,6.8,Low,Low,Yes
Duliajan,8,2,Wed,2,6.4,Low,Low,Yes
Duliajan,9,2,Wed,2,5.7,Low,Low,Yes
Duliajan,10,2,Wed,2,5.4,Low,Low,No
Duliajan,11,2,Wed,2,5.6,Low,Low,No
Duliajan,12,2,Wed,2,5.9,Low,Low,No
Duliajan,13,2,Wed,2,5.7,Low,Low,No
Duliajan,14,2,Wed,2,5.6,Low,Low,No
Duliajan,15,2,Wed,2,5.9,Low,Low,No
Duliajan,16,2,Wed,2,6.3,Low,Low,No
Duliajan,17,2,Wed,2,6.8,Low,Low,Yes
Duliajan,18,2,Wed,2,7.1,Low,Low,Yes
Duliajan,19,2,Wed,2,7.1,Low,Low,Yes
Duliajan,20,2,Wed,2,7.0,Low,Low,Yes
Duliajan,21,2,Wed,2,6.6,Low,Low,No
Duliajan,22,2,Wed,2,5.7,Low,Low,No
Duliajan,23,2,Wed,2,4.6,Low,Low,No
Duliajan,0,3,Thu,2,4.1,Low,Low,No
Duliajan,1,3,Thu,2,3.7,Low,Low,No
Duliajan,2,3,Thu,2,3.5,Low,Low,No
Duliajan,3,3,Thu,2,3.7,Low,Low,No
Duliajan,4,3,Thu,2,4.1,Low,Low,No
Duliajan,5,3,Thu,2,5.2,Low,Low,No
Duliajan,6,3,Thu,2,6.3,Low,Low,No
Duliajan,7,3,Thu,2,7.0,Low,Low,Yes
Duliajan,8,3,Thu,2,6.7,Low,Low,Yes
Duliajan,9,3,Thu,2,5.9,Low,Low,Yes
Duliajan,10,3,Thu,2,5.5,Low,Low,No
Duliajan,11,3,Thu,2,5.8,Low,Low,No
Duliajan,12,3,Thu,2,6.1,Low,Low,No
Duliajan,13,3,Thu,2,5.9,Low,Low,No
Duliajan,14,3,Thu,2,5.8,Low,Low,No
Duliajan,15,3,Thu,2,6.1,Low,Low,No
Duliajan,16,3,Thu,2,6.5,Low,Low,No
Duliajan,17,3,Thu,2,7.0,Low,Low,Yes
Duliajan,18,3,Thu,2,7.4,Low,Low,Yes
Duliajan,19,3,Thu,2,7.4,Low,Low,Yes
Duliajan,20,3,Thu,2,7.2,Low,Low,Yes
Duliajan,21,3,Thu,2,6.8,Low,Low,No
Duliajan,22,3,Thu,2,5.9,Low,Low,No
Duliajan,23,3,Thu,2,4.8,Low,Low,No
Duliajan,0,4,Fri,2,4.9,Low,Low,No
Duliajan,1,4,Fri,2,4.4,Low,Low,No
Duliajan,2,4,Fri,2,4.2,Low,Low,No
Duliajan,3,4,Fri,2,4.4,Low,Low,No
Duliajan,4,4,Fri,2,4.9,Low,Low,No
Duliajan,5,4,Fri,2,6.2,Low,Low,No
Duliajan,6,4,Fri,2,7.5,Low,Low,No
Duliajan,7,4,Fri,2,8.4,Low,Low,Yes
Duliajan,8,4,Fri,2,7.9,Low,Low,Yes
Duliajan,9,4,Fri,2,7.1,Low,Low,Yes
Duliajan,10,4,Fri,2,6.6,Low,Low,No
Duliajan,11,4,Fri,2,6.9,Low,Low,No
Duliajan,12,4,Fri,2,7.2,Low,Low,No
Duliajan,13,4,Fri,2,7.1,Low,Low,No
Duliajan,14,4,Fri,2,6.9,Low,Low,No
Duliajan,15,4,Fri,2,7.2,Low,Low,No
Duliajan,16,4,Fri,2,7.8,Low,Low,No
Duliajan,17,4,Fri,2,8.4,Low,Low,Yes
Duliajan,18,4,Fri,2,8.8,Low,Low,Yes
Duliajan,19,4,Fri,2,8.8,Low,Low,Yes
Duliajan,20,4,Fri,2,8.6,Low,Low,Yes
Duliajan,21,4,Fri,2,8.1,Low,Low,No
Duliajan,22,4,Fri,2,7.1,Low,Low,No
Duliajan,23,4,Fri,2,5.7,Low,Low,No
Duliajan,0,5,Sat,2,6.0,Low,Low,No
Duliajan,1,5,Sat,2,5.5,Low,Low,No
Duliajan,2,5,Sat,2,5.2,Low,Low,No
Duliajan,3,5,Sat,2,5.5,Low,Low,No
Duliajan,4,5,Sat,2,6.0,Low,Low,No
Duliajan,5,5,Sat,2,7.6,Low,Low,No
Duliajan,6,5,Sat,2,9.3,Low,Low,No
Duliajan,7,5,Sat,2,10.4,Low,Low,Yes
Duliajan,8,5,Sat,2,9.8,Low,Low,Yes
Duliajan,9,5,Sat,2,8.7,Low,Low,Yes
Duliajan,10,5,Sat,2,8.2,Low,Low,No
Duliajan,11,5,Sat,2,8.5,Low,Low,No
Duliajan,12,5,Sat,2,9.0,Low,Low,No
Duliajan,13,5,Sat,2,8.7,Low,Low,No
Duliajan,14,5,Sat,2,8.5,Low,Low,No
Duliajan,15,5,Sat,2,9.0,Low,Low,No
Duliajan,16,5,Sat,2,9.6,Low,Low,No
Duliajan,17,5,Sat,2,10.4,Low,Low,Yes
Duliajan,18,5,Sat,2,10.9,Low,Low,Yes
Duliajan,19,5,Sat,2,10.9,Low,Low,Yes
Duliajan,20,5,Sat,2,10.7,Low,Low,Yes
Duliajan,21,5,Sat,2,10.0,Low,Low,No
Duliajan,22,5,Sat,2,8.7,Low,Low,No
Duliajan,23,5,Sat,2,7.1,Low,Low,No
Duliajan,0,6,Sun,2,6.2,Low,Low,No
Duliajan,1,6,Sun,2,5.7,Low,Low,No
Duliajan,2,6,Sun,2,5.4,Low,Low,No
Duliajan,3,6,Sun,2,5.7,Low,Low,No
Duliajan,4,6,Sun,2,6.2,Low,Low,No
Duliajan,5,6,Sun,2,7.9,Low,Low,No
Duliajan,6,6,Sun,2,9.6,Low,Low,No
Duliajan,7,6,Sun,2,10.8,Low,Low,Yes
Duliajan,8,6,Sun,2,10.2,Low,Low,Yes
Duliajan,9,6,Sun,2,9.1,Low,Low,Yes
Duliajan,10,6,Sun,2,8.5,Low,Low,No
Duliajan,11,6,Sun,2,8.8,Low,Low,No
Duliajan,12,6,Sun,2,9.3,Low,Low,No
Duliajan,13,6,Sun,2,9.1,Low,Low,No
Duliajan,14,6,Sun,2,8.8,Low,Low,No
Duliajan,15,6,Sun,2,9.3,Low,Low,No
Duliajan,16,6,Sun,2,10.0,Low,Low,No
Duliajan,17,6,Sun,2,10.8,Low,Low,Yes
Duliajan,18,6,Sun,2,11.3,Low,Low,Yes
Duliajan,19,6,Sun,2,11.3,Low,Low,Yes
Duliajan,20,6,Sun,2,11.1,Low,Low,Yes
Duliajan,21,6,Sun,2,10.4,Low,Low,No
Duliajan,22,6,Sun,2,9.1,Low,Low,No
Duliajan,23,6,Sun,2,7.4,Low,Low,No
Perambur,0,0,Mon,10,17.5,Low,Moderate,No
Perambur,1,0,Mon,10,15.9,Low,Moderate,No
Perambur,2,0,Mon,10,15.3,Low,Moderate,No
Perambur,3,0,Mon,10,15.9,Low,Moderate,No
Perambur,4,0,Mon,10,17.5,Low,Moderate,No
Perambur,5,0,Mon,10,22.3,Low,Moderate,No
Perambur,6,0,Mon,10,27.0,Low,Moderate,No
Perambur,7,0,Mon,10,30.2,Low,Moderate,Yes
Perambur,8,0,Mon,10,28.6,Low,Moderate,Yes
Perambur,9,0,Mon,10,25.4,Low,Moderate,Yes
Perambur,10,0,Mon,10,23.8,Low,Moderate,No
Perambur,11,0,Mon,10,24.8,Low,Moderate,No
Perambur,12,0,Mon,10,26.1,Low,Moderate,No
Perambur,13,0,Mon,10,25.4,Low,Moderate,No
Perambur,14,0,Mon,10,24.8,Low,Moderate,No
Perambur,15,0,Mon,10,26.1,Low,Moderate,No
Perambur,16,0,Mon,10,28.0,Low,Moderate,No
Perambur,17,0,Mon,10,30.2,Low,Moderate,Yes
Perambur,18,0,Mon,10,31.8,Low,Moderate,Yes
Perambur,19,0,Mon,10,31.8,Low,Moderate,Yes
Perambur,20,0,Mon,10,31.2,Low,Moderate,Yes
Perambur,21,0,Mon,10,29.2,Low,Moderate,No
Perambur,22,0,Mon,10,25.4,Low,Moderate,No
Perambur,23,0,Mon,10,20.7,Low,Moderate,No
Perambur,0,1,Tue,10,14.3,Low,Moderate,No
Perambur,1,1,Tue,10,13.0,Low,Moderate,No
Perambur,2,1,Tue,10,12.5,Low,Moderate,No
Perambur,3,1,Tue,10,13.0,Low,Moderate,No
Perambur,4,1,Tue,10,14.3,Low,Moderate,No
Perambur,5,1,Tue,10,18.2,Low,Moderate,No
Perambur,6,1,Tue,10,22.1,Low,Moderate,No
Perambur,7,1,Tue,10,24.7,Low,Moderate,Yes
Perambur,8,1,Tue,10,23.4,Low,Moderate,Yes
Perambur,9,1,Tue,10,20.8,Low,Moderate,Yes
Perambur,10,1,Tue,10,19.5,Low,Moderate,No
Perambur,11,1,Tue,10,20.3,Low,Moderate,No
Perambur,12,1,Tue,10,21.3,Low,Moderate,No
Perambur,13,1,Tue,10,20.8,Low,Moderate,No
Perambur,14,1,Tue,10,20.3,Low,Moderate,No
Perambur,15,1,Tue,10,21.3,Low,Moderate,No
Perambur,16,1,Tue,10,22.9,Low,Moderate,No
Perambur,17,1,Tue,10,24.7,Low,Moderate,Yes
Perambur,18,1,Tue,10,26.0,Low,Moderate,Yes
Perambur,19,1,Tue,10,26.0,Low,Moderate,Yes
Perambur,20,1,Tue,10,25.5,Low,Moderate,Yes
Perambur,21,1,Tue,10,23.9,Low,Moderate,No
Perambur,22,1,Tue,10,20.8,Low,Moderate,No
Perambur,23,1,Tue,10,16.9,Low,Moderate,No
Perambur,0,2,Wed,10,13.5,Low,Moderate,No
Perambur,1,2,Wed,10,12.3,Low,Moderate,No
Perambur,2,2,Wed,10,11.8,Low,Moderate,No
Perambur,3,2,Wed,10,12.3,Low,Moderate,No
Perambur,4,2,Wed,10,13.5,Low,Moderate,No
Perambur,5,2,Wed,10,17.2,Low,Moderate,No
Perambur,6,2,Wed,10,20.9,Low,Moderate,No
Perambur,7,2,Wed,10,23.3,Low,Moderate,Yes
Perambur,8,2,Wed,10,22.1,Low,Moderate,Yes
Perambur,9,2,Wed,10,19.7,Low,Moderate,Yes
Perambur,10,2,Wed,10,18.4,Low,Moderate,No
Perambur,11,2,Wed,10,19.2,Low,Moderate,No
Perambur,12,2,Wed,10,20.1,Low,Moderate,No
Perambur,13,2,Wed,10,19.7,Low,Moderate,No
Perambur,14,2,Wed,10,19.2,Low,Moderate,No
Perambur,15,2,Wed,10,20.1,Low,Moderate,No
Perambur,16,2,Wed,10,21.6,Low,Moderate,No
Perambur,17,2,Wed,10,23.3,Low,Moderate,Yes
Perambur,18,2,Wed,10,24.6,Low,Moderate,Yes
Perambur,19,2,Wed,10,24.6,Low,Moderate,Yes
Perambur,20,2,Wed,10,24.1,Low,Moderate,Yes
Perambur,21,2,Wed,10,22.6,Low,Moderate,No
Perambur,22,2,Wed,10,19.7,Low,Moderate,No
Perambur,23,2,Wed,10,16.0,Low,Moderate,No
Perambur,0,3,Thu,10,14.0,Low,Moderate,No
Perambur,1,3,Thu,10,12.7,Low,Moderate,No
Perambur,2,3,Thu,10,12.2,Low,Moderate,No
Perambur,3,3,Thu,10,12.7,Low,Moderate,No
Perambur,4,3,Thu,10,14.0,Low,Moderate,No
Perambur,5,3,Thu,10,17.8,Low,Moderate,No
Perambur,6,3,Thu,10,21.6,Low,Moderate,No
Perambur,7,3,Thu,10,24.2,Low,Moderate,Yes
Perambur,8,3,Thu,10,22.9,Low,Moderate,Yes
Perambur,9,3,Thu,10,20.3,Low,Moderate,Yes
Perambur,10,3,Thu,10,19.1,Low,Moderate,No
Perambur,11,3,Thu,10,19.8,Low,Moderate,No
Perambur,12,3,Thu,10,20.9,Low,Moderate,No
Perambur,13,3,Thu,10,20.3,Low,Moderate,No
Perambur,14,3,Thu,10,19.8,Low,Moderate,No
Perambur,15,3,Thu,10,20.9,Low,Moderate,No
Perambur,16,3,Thu,10,22.4,Low,Moderate,No
Perambur,17,3,Thu,10,24.2,Low,Moderate,Yes
Perambur,18,3,Thu,10,25.4,Low,Moderate,Yes
Perambur,19,3,Thu,10,25.4,Low,Moderate,Yes
Perambur,20,3,Thu,10,24.9,Low,Moderate,Yes
Perambur,21,3,Thu,10,23.4,Low,Moderate,No
Perambur,22,3,Thu,10,20.3,Low,Moderate,No
Perambur,23,3,Thu,10,16.5,Low,Moderate,No
Perambur,0,4,Fri,10,16.7,Low,Moderate,No
Perambur,1,4,Fri,10,15.2,Low,Moderate,No
Perambur,2,4,Fri,10,14.6,Low,Moderate,No
Perambur,3,4,Fri,10,15.2,Low,Moderate,No
Perambur,4,4,Fri,10,16.7,Low,Moderate,No
Perambur,5,4,Fri,10,21.2,Low,Moderate,No
Perambur,6,4,Fri,10,25.8,Low,Moderate,No
Perambur,7,4,Fri,10,28.8,Low,Moderate,Yes
Perambur,8,4,Fri,10,27.3,Low,Moderate,Yes
Perambur,9,4,Fri,10,24.3,Low,Moderate,Yes
Perambur,10,4,Fri,10,22.8,Low,Moderate,No
Perambur,11,4,Fri,10,23.7,Low,Moderate,No
